date,HO1,HO2,HO3,HO4,HO5,HO6,HO7,HO8,HO9,HO10,HO11,HO12,HO13,HO14,HO15
2016-01-14,0.7091137290984402,0.7684582439835733,0.861686713322977,0.933989391802003,0.9698580240310546,0.9935890254268664,1.0350536936608652,1.0641604250356016,1.079595069694886,1.0971674677799401,1.1114425133178427,1.1076973167086135,1.0832036845202253,1.076310140219483,1.0979816200655743
2016-01-15,0.6625927613073004,0.7189391439127467,0.8037775776534987,0.8667207732085276,0.8983201870181057,0.9229737487404235,0.9637806915460219,0.9928636008727023,1.0101570991026658,1.0284686490501205,1.0420529801746623,1.0418704761264201,1.0245699796522791,1.0251136916003794,1.0399524559405584
2016-01-19,0.6443601086239893,0.6989375150776366,0.7825457171117082,0.844477190353066,0.8750417486599161,0.8986271409505846,0.9378808278560661,0.9661204127227644,0.9831285713158647,1.0012190144851238,1.0147165720316806,1.0144716822372242,0.9974284750805705,0.9974668445493907,1.0112283700302143
2016-01-20,0.6132039281766455,0.6659497540883876,0.7474598626256606,0.8076930552808047,0.8376737291901908,0.8608327678472247,0.8998404030614437,0.9284616375728514,0.9467265136905434,0.9659494205832722,0.9803871292474708,0.9810738060258839,0.9652252108138167,0.9658081521850094,0.9789906344672289
2016-01-21,0.6364662781519045,0.6914742207361775,0.7756597082873437,0.8358220997478281,0.8648902492255176,0.8872888290195767,0.9260100569981699,0.954659046372791,0.9723899643163949,0.9906472499047237,1.0040907921222824,1.003637518640516,0.9865195102205592,0.9865650909803889,0.9991062787286012
2016-01-22,0.7038781932453726,0.7619277193195505,0.8506680186955998,0.9135448133828649,0.9422516759497267,0.9635807263538009,1.00361971798578,1.0337970521226079,1.0522924808039753,1.071120250977941,1.0845560998122554,1.082431435707485,1.062445905646239,1.0613947274780176,1.0731564451580202
2016-01-25,0.6637104718166221,0.7202825368942093,0.8073845346567372,0.8696635040143084,0.8994578550581677,0.9214795525944767,0.9609928589960612,0.9915901157227055,1.0111581556873621,1.0311115901952204,1.045049995020903,1.0440194011373374,1.0256172402788402,1.0254625477145873,1.0381077898729216
2016-01-26,0.6855058267483962,0.7440158129000489,0.8336169492257448,0.8978790993873842,0.9282496077643495,0.9505724304949699,0.9912093666343429,1.0221537593226346,1.0415538738045054,1.0612775736099824,1.074929324851604,1.0732985044110863,1.0537187337582299,1.053458250879784,1.0667440345419494
2016-01-27,0.7244161238541597,0.7837951717400256,0.8757527651272133,0.9407217978833119,0.9695557089112123,0.9907399386536571,1.031408113403128,1.0619956518725424,1.0805040754635993,1.0994635163615996,1.1122557824820543,1.109382536886073,1.0883656061536264,1.087558936043622,1.1005629124486236
2016-01-28,0.7297951056802706,0.7911092001946554,0.8847701576353096,0.9511079066095974,0.980319798828721,1.001990356693727,1.0430990240965108,1.0740937607975145,1.093335800776525,1.1129516297917652,1.1259693958693973,1.123081933830671,1.1015436357045203,1.100641040326424,1.1133877336807652
2016-01-29,0.7535464540033578,0.8158873374082992,0.9123961692282958,0.9819200291642446,1.0135747107689916,1.0367084436142553,1.079071056999227,1.1106609772474298,1.1301928841221627,1.1501350776262755,1.163114216236439,1.1597031975583871,1.137499583883118,1.1369220762040622,1.1501053725508683
2016-02-01,0.7240668393199966,0.784242969400513,0.876736480673551,0.9437510795951451,0.9749815103330459,0.9980351316015149,1.0396816809707528,1.0710919743725213,1.0906056464546257,1.110308688646665,1.1233356555499738,1.1202167004827814,1.0991872992947578,1.0988967597553836,1.1125971625089206
2016-02-02,0.7061834711708486,0.7633457452444278,0.8520616157195784,0.9169202987189075,0.9477649902977189,0.9711396009744727,1.0123429359646885,1.0438030068725845,1.0636681238118881,1.0836970053925548,1.096998252355739,1.0948772930623811,1.074925761446092,1.0753489720463398,1.0896705985254351
2016-02-03,0.7534765970965253,0.8132751843887885,0.9046084211531216,0.9702356568471733,1.000797823549835,1.0242275111010526,1.06666070564779,1.0974713096224602,1.1168151279448573,1.13664696419611,1.1494914214808003,1.1465410318665186,1.1246706412077445,1.1242760420640199,1.137280551318727
2016-02-04,0.7548038783263448,0.8152156409175679,0.9068217811323818,0.972226327686378,1.0028106208514829,1.0270401156110702,1.0707075593493456,1.1022013973224494,1.1215473954361488,1.140839215667648,1.1533966226440835,1.1502121120935023,1.1282487816818283,1.1284623154345166,1.142199660832425
2016-02-05,0.7397846433573337,0.7994680898570894,0.8910003560954489,0.9564740627848449,0.9875833716998854,1.0123618358244164,1.056318746188259,1.088556913572481,1.1085336598350966,1.1283535971545893,1.141408563259121,1.1387511787019433,1.1176889036973372,1.118519916179587,1.1324492830463448
2016-02-08,0.730982673096425,0.787899983627828,0.8770643858556637,0.9406352469772595,0.9705183510989569,0.9939041187274268,1.036624058174022,1.0685450040725273,1.089149564149613,1.1097618732373342,1.1232448369182695,1.120664393193389,1.0999727447646785,1.10090268241208,1.1146175110591894
2016-02-09,0.6810349847111092,0.736179353841517,0.8217303863741632,0.8830788944524272,0.9127598198342759,0.9361578323811303,0.9776299242135674,1.0097827607226633,1.0310882822372256,1.0517994398482444,1.0659382803128823,1.0646132658252954,1.0459515507779016,1.047353268881143,1.061034353856407
2016-02-10,0.6810349847111092,0.7366271515020045,0.8225501493294448,0.8848964634795271,0.9145975912836066,0.9377399224180152,0.9789788754474193,1.01114720909766,1.0325443645422383,1.0536221578793479,1.0676638343152633,1.0664935752098479,1.0479588003121438,1.0494464055663915,1.063142543647992
2016-02-11,0.6839689747980788,0.7382690762571255,0.8232059596936699,0.8842906071371606,0.9131098715389104,0.9357183629264402,0.97700041363777,1.0092369813726645,1.0307242616609724,1.0517083039466892,1.0658474616811782,1.064702804367417,1.046213365934542,1.0477893390239033,1.0618249250282517
