date,CL1,CL2,CL3,CL4,CL5,CL6,CL7,CL8,CL9,CL10,CL11,CL12,CL13,CL14,CL15
2002-05-21,145.48513088462758,62.09699224579026,34.18976955951549,25.850580049526343,21.03551805768494,18.233237787842125,16.920242186544954,16.116412336549363,15.333030851008493,15.024208137136638,14.82073655073814,14.767112829638537,14.460810742508347,14.391500717695392,14.505630667955273
2002-05-22,145.15485816979302,62.00294151917793,34.15071041683516,25.83074077090046,21.01926186134979,18.219054016711947,16.913604194317983,16.103672089643002,15.320823023897818,15.0121598547492,14.814750792842041,14.761107497052265,14.45488903458758,14.385570968738781,14.493617723302723
2002-05-23,143.9438582153996,61.67376397603478,34.02051327456739,25.731544377771044,20.93798087967404,18.148135161061063,16.84722427204829,16.046340978564366,15.265887801899778,14.963966725199441,14.766864729673259,14.713064836362104,14.413437079142223,14.344062726042504,14.45757888934507
2002-05-24,142.45763099864402,61.08594693470772,33.786158418485414,25.582749788076914,20.83231560349556,18.06303253428,16.774206357551627,15.98263974403255,15.210952579901738,14.909749454455966,14.712992908608378,14.665022175671943,14.366063415776104,14.302554483346224,14.415533583061142
2002-05-28,139.0998583978259,59.792749443788196,33.04403470755914,25.01733034723923,20.369014007943765,17.658795057069966,16.40911678506831,15.645023201013926,14.893549075024172,14.602518253576266,14.413705013803487,14.364755546358431,14.075899727658614,14.011996784472274,14.121216439073645
2002-05-29,141.7970855689749,60.82730743652382,33.564823276630214,25.404196280443962,20.677881738311626,17.921194822978237,16.654722497466178,15.880717768781645,15.119393876571669,14.825411477743891,14.635178055959106,14.586952852050429,14.295002920726922,14.23139749586689,14.343455915145837
2002-05-30,135.79713124948023,58.42901390790943,32.27587156817932,24.451910906401547,19.921968608727123,17.282925122120286,16.063941189265904,15.326517028354848,14.60056122436796,14.325407758665166,14.150331666375186,14.11253157773508,13.833109702907246,13.786666324121049,13.91699637998028
2002-05-31,139.3200402077156,59.698698717175866,32.86175870838427,24.868535757545104,20.23896443726256,17.538233002463468,16.29627091720983,15.54310122576302,14.801990371694105,14.518180276864193,14.335890161154216,14.292691555323188,14.010760940530199,13.964558792819386,14.091184077442268
2002-06-03,138.05399480084978,59.3930338556858,32.692502423436174,24.72966080716392,20.125171062916507,17.43894660455223,16.19670103380529,15.441179250512116,14.698223841253363,14.415769876570959,14.234132276920555,14.190600901356593,13.910091905877191,13.863753060556993,13.98306757556931
2002-06-04,139.43013111266046,59.83977480709436,32.99195585065204,24.95781251136158,20.312117320770735,17.59496808698417,16.32946087834468,15.56858171957575,14.82030211236012,14.53625270044535,14.35384743484251,14.310707553081997,14.028526064292494,13.982348039689217,14.103197022094818
